Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AKRFA,2020.07,4537,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.08,4581,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.09,4650,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.10,4773,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.11,4758,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.12,4889,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRGA,2019.05,2804,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.06,2828,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.07,2811,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.08,2827,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.09,2879,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.10,2870,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.11,2961,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.12,2961,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.01,2746,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.02,2872,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.03,2928,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.04,2820,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.05,2887,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.06,2908,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.07,2882,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.08,2915,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.09,2965,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.10,2985,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.11,3009,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.12,3030,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRHA,2019.05,6158,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.06,6215,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.07,6222,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.08,6258,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.09,6394,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.10,6358,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.11,6567,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.12,6578,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.01,6054,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.02,6317,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.03,6403,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.04,6137,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.05,6318,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.06,6376,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.07,6247,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.08,6398,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.09,6536,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.10,6603,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.11,6683,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.12,6636,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRIA,2019.05,11242,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.06,11333,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.07,11314,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.08,11346,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.09,11565,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.10,11591,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.11,11800,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2019.12,11953,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.01,11165,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.02,11614,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.03,11812,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.04,11504,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.05,11633,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.06,11685,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.07,11574,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.08,11856,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.09,11987,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.10,12203,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.11,12067,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRIA,2020.12,12340,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Wellington,Actual,
MEIM.SC1AKRJA,2019.05,1326,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.06,1284,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.07,1280,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.08,1285,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.09,1312,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.10,1303,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.11,1403,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2019.12,1407,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.01,1286,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.02,1359,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.03,1411,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.04,1301,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.05,1325,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.06,1331,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.07,1298,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.08,1345,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.09,1339,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.10,1366,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.11,1336,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRJA,2020.12,1377,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Tasman,Actual,
MEIM.SC1AKRKA,2019.05,1096,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.06,1101,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.07,1105,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.08,1095,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.09,1107,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.10,1103,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.11,1147,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2019.12,1152,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.01,1079,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.02,1100,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.03,1141,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.04,1077,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.05,1086,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.06,1084,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.07,1068,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.08,1070,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.09,1074,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.10,1110,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.11,1090,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRKA,2020.12,1087,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Nelson,Actual,
MEIM.SC1AKRLA,2019.05,1481,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.06,1480,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.07,1437,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.08,1473,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.09,1522,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.10,1527,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.11,1587,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2019.12,1612,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.01,1516,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.02,1587,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.03,1579,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.04,1452,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.05,1462,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.06,1480,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.07,1451,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.08,1478,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.09,1510,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.10,1567,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.11,1538,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRLA,2020.12,1546,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Marlborough,Actual,
MEIM.SC1AKRMA,2019.05,953,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.06,949,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.07,921,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.08,935,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.09,946,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.10,972,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.11,989,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2019.12,1015,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.01,948,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.02,974,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.03,1002,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.04,943,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.05,973,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.06,976,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.07,943,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.08,973,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.09,957,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.10,992,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.11,966,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRMA,2020.12,988,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,West Coast,Actual,
MEIM.SC1AKRNA,2019.05,13743,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Canterbury,Actual,
MEIM.SC1AKRNA,2019.06,13769,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Canterbury,Actual,
MEIM.SC1AKRNA,2019.07,13669,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Canterbury,Actual,
MEIM.SC1AKRNA,2019.08,13734,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Canterbury,Actual,
MEIM.SC1AKRNA,2019.09,14081,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Canterbury,Actual,
